new_filename,lighting_level,garbage,bulkywaste,garbagebag,cardboard,litter
19203.jpg,low_light,1,0,0,1,1
5879.jpg,medium_light,1,1,0,0,1
11950.jpg,high_light,0,0,0,0,0
1264.jpg,high_light,1,1,1,0,0
1685.jpg,low_light,0,0,0,0,0
5772.jpg,high_light,0,0,0,0,0
396.jpg,medium_light,1,1,0,0,1
7337.jpg,high_light,1,0,0,0,1
7633.jpg,high_light,0,0,0,0,0
4320.jpg,high_light,1,1,0,1,1
1388.jpg,medium_light,0,0,0,0,0
1420.jpg,high_light,0,0,0,0,0
8160.jpg,low_light,1,1,0,1,1
22996.jpg,high_light,0,0,0,0,0
20251.jpg,high_light,0,0,0,0,0
5774.jpg,low_light,0,0,0,0,0
2048.jpg,medium_light,0,0,0,0,0
7989.jpg,low_light,1,1,0,1,1
16375.jpg,medium_light,0,0,0,0,0
18778.jpg,high_light,0,0,0,0,0
3013.jpg,medium_light,1,1,1,1,1
10763.jpg,medium_light,1,0,0,0,1
18019.jpg,low_light,1,1,0,0,0
13703.jpg,high_light,1,0,0,0,1
20608.jpg,medium_light,0,0,0,0,0
6028.jpg,low_light,0,0,0,0,0
2999.jpg,high_light,0,0,0,0,0
12412.jpg,medium_light,1,1,0,1,0
20221.jpg,medium_light,1,0,0,0,1
3962.jpg,high_light,0,0,0,0,0
21229.jpg,low_light,1,1,0,1,1
22304.jpg,low_light,1,1,0,0,0
3468.jpg,high_light,0,0,0,0,0
12304.jpg,low_light,0,0,0,0,0
16939.jpg,medium_light,0,0,0,0,0
10536.jpg,medium_light,0,0,0,0,0
1051.jpg,high_light,0,0,0,0,0
12511.jpg,high_light,0,0,0,0,0
23605.jpg,low_light,1,1,1,0,1
289.jpg,low_light,1,0,0,1,0
23850.jpg,medium_light,0,0,0,0,0
221.jpg,medium_light,1,1,0,0,0
15605.jpg,high_light,0,0,0,0,0
17718.jpg,low_light,0,0,0,0,0
12114.jpg,medium_light,0,0,0,0,0
11559.jpg,high_light,0,0,0,0,0
6479.jpg,medium_light,0,0,0,0,0
18336.jpg,low_light,0,0,0,0,0
5863.jpg,medium_light,1,1,0,0,1
8955.jpg,low_light,1,0,0,1,0
1645.jpg,high_light,0,0,0,0,0
686.jpg,high_light,0,0,0,0,0
6386.jpg,medium_light,0,0,0,0,0
4265.jpg,high_light,0,0,0,0,0
3440.jpg,high_light,1,1,0,0,0
7348.jpg,low_light,0,0,0,0,0
19360.jpg,low_light,0,0,0,0,0
12614.jpg,low_light,0,0,0,0,0
4103.jpg,high_light,1,0,0,1,0
9253.jpg,low_light,1,1,0,1,1
6012.jpg,medium_light,0,0,0,0,0
5472.jpg,medium_light,0,0,0,0,0
5498.jpg,high_light,0,0,0,0,0
9271.jpg,low_light,0,0,0,0,0
2126.jpg,high_light,0,0,0,0,0
14748.jpg,high_light,1,1,0,1,0
7425.jpg,low_light,1,0,1,1,0
24999.jpg,high_light,1,0,0,0,1
4007.jpg,medium_light,0,0,0,0,0
4259.jpg,medium_light,0,0,0,0,0
1067.jpg,low_light,0,0,0,0,0
24837.jpg,low_light,1,1,1,1,0
11136.jpg,low_light,1,0,1,0,1
23140.jpg,high_light,0,0,0,0,0
24081.jpg,high_light,0,0,0,0,0
17591.jpg,high_light,0,0,0,0,0
12638.jpg,low_light,1,1,1,0,1
11489.jpg,low_light,1,0,0,1,0
17216.jpg,low_light,1,0,0,0,1
13277.jpg,high_light,0,0,0,0,0
21149.jpg,medium_light,0,0,0,0,0
17459.jpg,low_light,0,0,0,0,0
7664.jpg,medium_light,0,0,0,0,0
20202.jpg,low_light,0,0,0,0,0
20083.jpg,low_light,1,1,0,0,0
19604.jpg,high_light,0,0,0,0,0
23039.jpg,medium_light,1,0,0,1,0
10948.jpg,low_light,1,1,0,1,0
12052.jpg,high_light,0,0,0,0,0
167.jpg,high_light,0,0,0,0,0
3785.jpg,low_light,1,1,0,1,0
5881.jpg,low_light,0,0,0,0,0
4641.jpg,low_light,1,0,1,0,0
19293.jpg,high_light,0,0,0,0,0
5938.jpg,low_light,0,0,0,0,0
600.jpg,medium_light,0,0,0,0,0
2439.jpg,medium_light,0,0,0,0,0
14949.jpg,high_light,0,0,0,0,0
13138.jpg,high_light,0,0,0,0,0
17775.jpg,low_light,1,1,0,1,0
4277.jpg,high_light,0,0,0,0,0
6314.jpg,medium_light,0,0,0,0,0
18706.jpg,medium_light,0,0,0,0,0
21115.jpg,low_light,0,0,0,0,0
845.jpg,medium_light,1,0,0,1,0
23665.jpg,low_light,1,1,1,1,0
21914.jpg,low_light,0,0,0,0,0
7030.jpg,low_light,1,0,1,0,0
21679.jpg,low_light,1,1,0,1,1
14769.jpg,low_light,1,1,1,1,1
14749.jpg,medium_light,1,1,0,1,1
7980.jpg,low_light,1,0,0,0,1
15912.jpg,high_light,1,1,0,0,1
20667.jpg,high_light,1,0,0,0,1
18913.jpg,medium_light,0,0,0,0,0
12237.jpg,high_light,0,0,0,0,0
14056.jpg,medium_light,0,0,0,0,0
24691.jpg,medium_light,0,0,0,0,0
4842.jpg,low_light,1,1,0,0,0
6223.jpg,medium_light,1,1,1,0,1
3193.jpg,high_light,0,0,0,0,0
18471.jpg,high_light,1,1,1,0,0
4884.jpg,medium_light,0,0,0,0,0
19978.jpg,low_light,1,0,0,1,0
6766.jpg,medium_light,0,0,0,0,0
15526.jpg,low_light,0,0,0,0,0
5686.jpg,medium_light,0,0,0,0,0
24148.jpg,medium_light,0,0,0,0,0
19498.jpg,medium_light,1,0,1,1,0
7145.jpg,medium_light,1,1,0,1,1
14230.jpg,low_light,1,1,0,1,0
15917.jpg,medium_light,0,0,0,0,0
16970.jpg,high_light,1,1,0,0,0
22368.jpg,medium_light,0,0,0,0,0
18701.jpg,low_light,1,0,0,1,0
20634.jpg,high_light,1,1,0,1,0
9417.jpg,medium_light,1,1,0,1,1
17454.jpg,medium_light,1,1,0,1,1
12027.jpg,low_light,1,1,0,1,1
6865.jpg,low_light,1,1,0,0,0
16281.jpg,high_light,0,0,0,0,0
23162.jpg,low_light,1,0,0,0,1
24086.jpg,low_light,0,0,0,0,0
21588.jpg,medium_light,0,0,0,0,0
5650.jpg,high_light,0,0,0,0,0
6118.jpg,medium_light,1,1,0,0,0
13053.jpg,low_light,1,0,1,0,1
787.jpg,high_light,0,0,0,0,0
19952.jpg,medium_light,1,1,1,0,0
6911.jpg,high_light,0,0,0,0,0
10938.jpg,low_light,1,1,1,1,0
15386.jpg,medium_light,0,0,0,0,0
8599.jpg,high_light,0,0,0,0,0
11188.jpg,medium_light,1,1,0,1,1
2944.jpg,medium_light,1,1,1,0,0
18623.jpg,high_light,0,0,0,0,0
11979.jpg,low_light,1,1,0,0,1
14146.jpg,medium_light,1,0,0,0,1
4043.jpg,low_light,1,0,0,0,1
740.jpg,medium_light,1,1,0,0,1
18434.jpg,medium_light,0,0,0,0,0
24720.jpg,low_light,1,0,0,1,0
5648.jpg,high_light,0,0,0,0,0
8239.jpg,high_light,0,0,0,0,0
1417.jpg,low_light,0,0,0,0,0
1932.jpg,high_light,0,0,0,0,0
20139.jpg,medium_light,0,0,0,0,0
11203.jpg,low_light,0,0,0,0,0
15570.jpg,low_light,0,0,0,0,0
5615.jpg,high_light,1,0,0,0,1
23114.jpg,high_light,0,0,0,0,0
4616.jpg,high_light,0,0,0,0,0
2233.jpg,high_light,0,0,0,0,0
19958.jpg,medium_light,0,0,0,0,0
11560.jpg,medium_light,1,0,0,0,1
21765.jpg,low_light,0,0,0,0,0
3208.jpg,high_light,1,1,0,0,1
20810.jpg,high_light,1,1,1,0,0
16239.jpg,low_light,0,0,0,0,0
22479.jpg,low_light,0,0,0,0,0
3617.jpg,high_light,0,0,0,0,0
24737.jpg,medium_light,0,0,0,0,0
1132.jpg,high_light,0,0,0,0,0
10113.jpg,low_light,0,0,0,0,0
8244.jpg,high_light,0,0,0,0,0
20056.jpg,high_light,0,0,0,0,0
24987.jpg,high_light,0,0,0,0,0
14755.jpg,high_light,0,0,0,0,0
10157.jpg,high_light,0,0,0,0,0
18728.jpg,low_light,1,1,0,1,1
12041.jpg,high_light,0,0,0,0,0
13969.jpg,high_light,0,0,0,0,0
20178.jpg,medium_light,1,1,0,0,0
20062.jpg,medium_light,0,0,0,0,0
19145.jpg,low_light,1,1,0,0,0
21189.jpg,high_light,0,0,0,0,0
6211.jpg,high_light,1,0,0,0,1
493.jpg,medium_light,0,0,0,0,0
12378.jpg,high_light,0,0,0,0,0
14783.jpg,high_light,1,0,0,1,0
14655.jpg,low_light,0,0,0,0,0
10849.jpg,low_light,0,0,0,0,0
3985.jpg,high_light,0,0,0,0,0
19290.jpg,medium_light,1,1,0,1,0
14130.jpg,low_light,0,0,0,0,0
19385.jpg,low_light,0,0,0,0,0
12476.jpg,medium_light,0,0,0,0,0
8329.jpg,high_light,0,0,0,0,0
21720.jpg,high_light,0,0,0,0,0
24525.jpg,medium_light,0,0,0,0,0
3455.jpg,high_light,0,0,0,0,0
24372.jpg,medium_light,0,0,0,0,0
7934.jpg,low_light,0,0,0,0,0
8536.jpg,low_light,1,1,0,1,0
10734.jpg,high_light,0,0,0,0,0
24306.jpg,medium_light,1,0,0,0,1
19103.jpg,low_light,0,0,0,0,0
14687.jpg,high_light,0,0,0,0,0
12494.jpg,medium_light,1,0,0,0,1
18685.jpg,medium_light,0,0,0,0,0
16043.jpg,medium_light,1,1,0,0,0
10795.jpg,low_light,0,0,0,0,0
5236.jpg,medium_light,0,0,0,0,0
22136.jpg,high_light,0,0,0,0,0
15394.jpg,high_light,0,0,0,0,0
21996.jpg,high_light,0,0,0,0,0
7303.jpg,high_light,0,0,0,0,0
8475.jpg,low_light,1,1,0,1,1
10581.jpg,high_light,0,0,0,0,0
19337.jpg,low_light,1,1,0,0,0
11687.jpg,high_light,0,0,0,0,0
308.jpg,medium_light,1,1,0,1,1
6964.jpg,medium_light,0,0,0,0,0
20682.jpg,high_light,0,0,0,0,0
21571.jpg,low_light,1,1,0,0,0
15743.jpg,medium_light,0,0,0,0,0
18766.jpg,high_light,0,0,0,0,0
1234.jpg,medium_light,0,0,0,0,0
13317.jpg,medium_light,1,0,0,1,0
16389.jpg,high_light,0,0,0,0,0
6738.jpg,low_light,0,0,0,0,0
12439.jpg,low_light,0,0,0,0,0
4709.jpg,low_light,1,1,0,0,1
986.jpg,medium_light,0,0,0,0,0
7233.jpg,high_light,0,0,0,0,0
15039.jpg,medium_light,0,0,0,0,0
3724.jpg,medium_light,0,0,0,0,0
225.jpg,high_light,0,0,0,0,0
13059.jpg,medium_light,0,0,0,0,0
21573.jpg,medium_light,1,0,1,1,0
351.jpg,medium_light,0,0,0,0,0
16413.jpg,medium_light,0,0,0,0,0
20731.jpg,high_light,0,0,0,0,0
3926.jpg,high_light,1,1,1,1,1
14274.jpg,low_light,1,0,0,1,0
3994.jpg,high_light,0,0,0,0,0
15094.jpg,high_light,0,0,0,0,0
8036.jpg,low_light,1,1,0,0,0
16860.jpg,medium_light,1,0,0,0,1
21885.jpg,medium_light,0,0,0,0,0
10773.jpg,low_light,0,0,0,0,0
23055.jpg,high_light,1,1,0,1,1
3922.jpg,low_light,1,1,0,0,0
22021.jpg,medium_light,0,0,0,0,0
4998.jpg,medium_light,1,0,0,0,1
22395.jpg,high_light,0,0,0,0,0
18457.jpg,low_light,0,0,0,0,0
14806.jpg,low_light,0,0,0,0,0
22818.jpg,low_light,1,1,1,1,0
8396.jpg,low_light,0,0,0,0,0
2922.jpg,low_light,0,0,0,0,0
5174.jpg,medium_light,0,0,0,0,0
6764.jpg,high_light,1,1,0,0,0
6613.jpg,high_light,0,0,0,0,0
5833.jpg,medium_light,1,0,0,1,0
9847.jpg,medium_light,1,1,0,1,0
22388.jpg,high_light,1,0,1,0,0
3610.jpg,medium_light,0,0,0,0,0
5351.jpg,medium_light,0,0,0,0,0
14414.jpg,medium_light,1,1,0,0,1
3161.jpg,high_light,0,0,0,0,0
3817.jpg,medium_light,1,0,1,0,0
15930.jpg,high_light,0,0,0,0,0
14017.jpg,medium_light,0,0,0,0,0
17948.jpg,low_light,1,1,0,1,1
2904.jpg,low_light,0,0,0,0,0
21214.jpg,medium_light,0,0,0,0,0
10039.jpg,high_light,1,0,0,0,1
5212.jpg,medium_light,0,0,0,0,0
4838.jpg,medium_light,0,0,0,0,0
12081.jpg,low_light,1,0,0,0,1
1914.jpg,medium_light,0,0,0,0,0
17436.jpg,high_light,1,1,0,0,0
14948.jpg,low_light,0,0,0,0,0
23942.jpg,high_light,0,0,0,0,0
9434.jpg,low_light,1,1,0,0,0
7006.jpg,medium_light,1,1,0,1,0
24202.jpg,low_light,1,0,0,1,1
3399.jpg,high_light,0,0,0,0,0
16184.jpg,high_light,0,0,0,0,0
12468.jpg,high_light,0,0,0,0,0
16690.jpg,medium_light,0,0,0,0,0
7484.jpg,high_light,0,0,0,0,0
10876.jpg,medium_light,1,1,0,1,1
12362.jpg,medium_light,1,1,0,1,0
18063.jpg,high_light,0,0,0,0,0
5732.jpg,low_light,0,0,0,0,0
16829.jpg,high_light,0,0,0,0,0
23473.jpg,high_light,1,0,0,0,1
18820.jpg,low_light,0,0,0,0,0
2721.jpg,medium_light,0,0,0,0,0
24275.jpg,medium_light,0,0,0,0,0
6935.jpg,medium_light,1,0,1,1,1
10185.jpg,medium_light,0,0,0,0,0
12278.jpg,medium_light,0,0,0,0,0
16417.jpg,medium_light,1,1,0,0,1
21659.jpg,high_light,1,0,0,0,1
8397.jpg,high_light,0,0,0,0,0
14709.jpg,low_light,0,0,0,0,0
12676.jpg,medium_light,0,0,0,0,0
20131.jpg,low_light,1,0,1,0,0
17273.jpg,low_light,0,0,0,0,0
14403.jpg,medium_light,0,0,0,0,0
869.jpg,medium_light,0,0,0,0,0
24669.jpg,low_light,1,1,0,1,0
749.jpg,low_light,0,0,0,0,0
1953.jpg,high_light,1,1,0,0,0
1560.jpg,low_light,0,0,0,0,0
15220.jpg,high_light,1,0,0,0,1
9694.jpg,medium_light,1,1,0,1,0
15387.jpg,high_light,1,1,1,1,0
12457.jpg,medium_light,0,0,0,0,0
13655.jpg,medium_light,1,1,1,1,0
24056.jpg,high_light,0,0,0,0,0
22196.jpg,low_light,1,1,0,1,0
6534.jpg,low_light,1,1,0,1,0
7589.jpg,low_light,1,0,0,0,1
4409.jpg,low_light,0,0,0,0,0
8465.jpg,medium_light,1,0,0,0,1
5443.jpg,high_light,1,1,0,0,0
15800.jpg,high_light,0,0,0,0,0
4408.jpg,high_light,0,0,0,0,0
5851.jpg,medium_light,0,0,0,0,0
15947.jpg,high_light,0,0,0,0,0
18078.jpg,low_light,0,0,0,0,0
13714.jpg,low_light,1,0,0,1,0
9743.jpg,high_light,1,0,1,0,0
1889.jpg,low_light,1,0,0,1,0
7803.jpg,low_light,0,0,0,0,0
2011.jpg,low_light,1,1,0,1,0
2443.jpg,high_light,1,0,0,0,1
19456.jpg,low_light,1,1,0,1,0
14239.jpg,medium_light,0,0,0,0,0
367.jpg,medium_light,0,0,0,0,0
12504.jpg,medium_light,1,0,0,0,1
8112.jpg,high_light,1,0,0,0,1
16274.jpg,high_light,0,0,0,0,0
21689.jpg,medium_light,0,0,0,0,0
5872.jpg,high_light,1,1,0,1,0
22944.jpg,high_light,0,0,0,0,0
5331.jpg,high_light,0,0,0,0,0
18552.jpg,low_light,0,0,0,0,0
5874.jpg,medium_light,0,0,0,0,0
14505.jpg,high_light,0,0,0,0,0
7393.jpg,low_light,0,0,0,0,0
7869.jpg,low_light,0,0,0,0,0
5328.jpg,high_light,0,0,0,0,0
5400.jpg,medium_light,0,0,0,0,0
17120.jpg,high_light,0,0,0,0,0
17979.jpg,high_light,0,0,0,0,0
14939.jpg,low_light,0,0,0,0,0
21028.jpg,high_light,0,0,0,0,0
13322.jpg,high_light,0,0,0,0,0
20897.jpg,medium_light,1,0,0,1,0
20675.jpg,low_light,1,1,0,0,0
23349.jpg,low_light,0,0,0,0,0
18334.jpg,low_light,1,1,0,1,1
4651.jpg,low_light,1,1,0,1,0
18906.jpg,medium_light,0,0,0,0,0
11618.jpg,low_light,1,1,0,0,1
2467.jpg,medium_light,1,1,0,1,0
21630.jpg,low_light,1,1,0,0,1
2812.jpg,high_light,0,0,0,0,0
23390.jpg,low_light,0,0,0,0,0
1709.jpg,medium_light,0,0,0,0,0
3483.jpg,high_light,0,0,0,0,0
2444.jpg,low_light,0,0,0,0,0
16123.jpg,medium_light,0,0,0,0,0
4182.jpg,high_light,1,1,0,0,1
19668.jpg,medium_light,0,0,0,0,0
14448.jpg,medium_light,0,0,0,0,0
10830.jpg,medium_light,0,0,0,0,0
5032.jpg,medium_light,0,0,0,0,0
2404.jpg,low_light,0,0,0,0,0
8238.jpg,low_light,0,0,0,0,0
7674.jpg,low_light,0,0,0,0,0
6698.jpg,low_light,1,1,1,0,0
3788.jpg,high_light,0,0,0,0,0
22338.jpg,high_light,0,0,0,0,0
6374.jpg,low_light,1,1,1,0,1
3230.jpg,medium_light,1,1,0,0,1
16149.jpg,low_light,1,1,0,0,0
21434.jpg,medium_light,1,0,1,0,1
22475.jpg,high_light,0,0,0,0,0
10648.jpg,low_light,0,0,0,0,0
16233.jpg,high_light,0,0,0,0,0
11244.jpg,medium_light,0,0,0,0,0
14319.jpg,high_light,0,0,0,0,0
7089.jpg,low_light,1,1,0,0,1
6662.jpg,low_light,1,0,1,0,0
7787.jpg,low_light,0,0,0,0,0
8581.jpg,high_light,1,1,1,1,1
2699.jpg,high_light,0,0,0,0,0
19882.jpg,high_light,0,0,0,0,0
12053.jpg,high_light,0,0,0,0,0
10453.jpg,medium_light,0,0,0,0,0
18643.jpg,medium_light,0,0,0,0,0
11717.jpg,high_light,1,1,0,0,0
14036.jpg,medium_light,1,1,0,0,0
4923.jpg,medium_light,0,0,0,0,0
13067.jpg,medium_light,0,0,0,0,0
9069.jpg,high_light,0,0,0,0,0
19746.jpg,high_light,0,0,0,0,0
3966.jpg,high_light,0,0,0,0,0
12214.jpg,high_light,0,0,0,0,0
17543.jpg,medium_light,0,0,0,0,0
8118.jpg,medium_light,1,0,0,0,1
4352.jpg,low_light,1,1,0,0,1
9565.jpg,high_light,0,0,0,0,0
8814.jpg,high_light,0,0,0,0,0
7920.jpg,low_light,1,0,1,0,1
24050.jpg,medium_light,1,0,1,1,1
23583.jpg,medium_light,0,0,0,0,0
9032.jpg,medium_light,1,1,0,0,0
10207.jpg,low_light,1,0,0,0,1
19118.jpg,high_light,1,1,0,0,1
22375.jpg,low_light,1,1,0,0,1
20558.jpg,high_light,0,0,0,0,0
6001.jpg,medium_light,0,0,0,0,0
22228.jpg,medium_light,0,0,0,0,0
21610.jpg,medium_light,1,0,1,0,1
23538.jpg,low_light,0,0,0,0,0
24183.jpg,medium_light,0,0,0,0,0
955.jpg,high_light,1,1,0,1,1
10384.jpg,medium_light,0,0,0,0,0
15084.jpg,medium_light,1,1,0,1,1
12900.jpg,medium_light,1,0,0,0,1
12042.jpg,medium_light,1,0,1,0,0
20463.jpg,medium_light,0,0,0,0,0
6645.jpg,low_light,0,0,0,0,0
12033.jpg,low_light,1,1,1,0,1
23359.jpg,low_light,1,1,0,1,0
18536.jpg,low_light,1,0,0,0,1
21257.jpg,high_light,1,0,0,0,1
16104.jpg,high_light,0,0,0,0,0
419.jpg,high_light,0,0,0,0,0
17696.jpg,high_light,0,0,0,0,0
18209.jpg,low_light,1,0,1,1,1
24098.jpg,low_light,0,0,0,0,0
5383.jpg,medium_light,0,0,0,0,0
24612.jpg,low_light,1,1,0,0,0
11317.jpg,medium_light,1,0,0,0,1
13415.jpg,medium_light,1,1,0,1,0
10187.jpg,medium_light,0,0,0,0,0
14446.jpg,high_light,0,0,0,0,0
16114.jpg,medium_light,0,0,0,0,0
5225.jpg,medium_light,1,1,1,1,0
13504.jpg,low_light,1,0,0,1,0
14447.jpg,medium_light,1,1,1,0,1
24943.jpg,medium_light,0,0,0,0,0
16441.jpg,medium_light,0,0,0,0,0
14753.jpg,medium_light,0,0,0,0,0
9658.jpg,medium_light,0,0,0,0,0
9280.jpg,low_light,1,0,0,0,1
20053.jpg,medium_light,0,0,0,0,0
8388.jpg,medium_light,1,1,0,0,0
21255.jpg,medium_light,0,0,0,0,0
21068.jpg,medium_light,1,1,0,1,0
542.jpg,low_light,0,0,0,0,0
19756.jpg,low_light,0,0,0,0,0
13550.jpg,low_light,1,0,0,0,1
2472.jpg,medium_light,0,0,0,0,0
17781.jpg,low_light,1,0,0,0,1
17938.jpg,medium_light,0,0,0,0,0
6196.jpg,low_light,0,0,0,0,0
23283.jpg,medium_light,0,0,0,0,0
5175.jpg,high_light,1,1,1,0,0
22995.jpg,low_light,1,1,0,1,0
24989.jpg,high_light,0,0,0,0,0
16086.jpg,low_light,1,0,0,0,1
3297.jpg,medium_light,0,0,0,0,0
18044.jpg,high_light,1,1,0,0,0
13604.jpg,low_light,0,0,0,0,0
13460.jpg,low_light,0,0,0,0,0
13000.jpg,low_light,0,0,0,0,0
398.jpg,low_light,0,0,0,0,0
18262.jpg,high_light,0,0,0,0,0
15786.jpg,medium_light,0,0,0,0,0
23457.jpg,high_light,0,0,0,0,0
4089.jpg,medium_light,0,0,0,0,0
5166.jpg,medium_light,0,0,0,0,0
21386.jpg,medium_light,0,0,0,0,0
17838.jpg,medium_light,1,1,0,1,1
24806.jpg,low_light,1,0,0,1,0
10182.jpg,medium_light,0,0,0,0,0
10383.jpg,high_light,0,0,0,0,0
11539.jpg,medium_light,0,0,0,0,0
1943.jpg,low_light,1,0,0,0,1
9848.jpg,high_light,0,0,0,0,0
11309.jpg,medium_light,1,0,0,0,1
2518.jpg,low_light,0,0,0,0,0
8068.jpg,medium_light,0,0,0,0,0
11085.jpg,high_light,0,0,0,0,0
17242.jpg,high_light,0,0,0,0,0
23803.jpg,medium_light,1,1,0,0,0
1622.jpg,medium_light,1,1,0,1,0
20147.jpg,low_light,1,1,0,0,1
10679.jpg,high_light,0,0,0,0,0
15388.jpg,high_light,0,0,0,0,0
5893.jpg,medium_light,0,0,0,0,0
257.jpg,medium_light,0,0,0,0,0
8189.jpg,medium_light,0,0,0,0,0
24985.jpg,low_light,0,0,0,0,0
2334.jpg,high_light,0,0,0,0,0
665.jpg,medium_light,1,0,0,0,1
15635.jpg,medium_light,1,1,1,1,0
1319.jpg,low_light,1,0,1,1,1
3128.jpg,low_light,0,0,0,0,0
16032.jpg,medium_light,1,0,0,0,1
6919.jpg,low_light,0,0,0,0,0
13186.jpg,high_light,0,0,0,0,0
16707.jpg,low_light,1,1,0,0,0
21316.jpg,medium_light,0,0,0,0,0
4084.jpg,high_light,0,0,0,0,0
8161.jpg,high_light,0,0,0,0,0
3231.jpg,low_light,1,0,0,0,1
7598.jpg,high_light,0,0,0,0,0
17673.jpg,low_light,0,0,0,0,0
610.jpg,high_light,1,0,0,1,1
6535.jpg,medium_light,1,0,0,1,0
20878.jpg,high_light,0,0,0,0,0
23241.jpg,low_light,1,1,1,1,1
18854.jpg,low_light,0,0,0,0,0
16143.jpg,high_light,1,1,0,0,0
4353.jpg,high_light,0,0,0,0,0
24074.jpg,high_light,0,0,0,0,0
13215.jpg,medium_light,0,0,0,0,0
1105.jpg,medium_light,0,0,0,0,0
23823.jpg,low_light,0,0,0,0,0
15751.jpg,high_light,1,0,0,0,1
533.jpg,medium_light,0,0,0,0,0
13381.jpg,low_light,0,0,0,0,0
20270.jpg,medium_light,1,0,0,1,0
12813.jpg,low_light,0,0,0,0,0
10200.jpg,low_light,0,0,0,0,0
21500.jpg,high_light,0,0,0,0,0
7167.jpg,high_light,0,0,0,0,0
8395.jpg,high_light,0,0,0,0,0
5785.jpg,medium_light,0,0,0,0,0
7228.jpg,low_light,0,0,0,0,0
16200.jpg,low_light,0,0,0,0,0
18927.jpg,high_light,1,0,0,0,1
1249.jpg,high_light,1,1,0,0,0
1880.jpg,high_light,0,0,0,0,0
24712.jpg,low_light,0,0,0,0,0
23465.jpg,high_light,0,0,0,0,0
22034.jpg,high_light,0,0,0,0,0
3035.jpg,low_light,1,1,0,0,1
20055.jpg,low_light,0,0,0,0,0
14745.jpg,medium_light,1,0,0,0,1
4207.jpg,low_light,1,1,0,1,0
8915.jpg,low_light,0,0,0,0,0
373.jpg,high_light,0,0,0,0,0
17355.jpg,low_light,0,0,0,0,0
8872.jpg,low_light,1,0,0,0,1
7777.jpg,low_light,0,0,0,0,0
24542.jpg,medium_light,1,1,0,0,0
6301.jpg,medium_light,0,0,0,0,0
12339.jpg,low_light,0,0,0,0,0
24199.jpg,high_light,0,0,0,0,0
10664.jpg,high_light,1,0,0,0,1
12591.jpg,high_light,0,0,0,0,0
23524.jpg,low_light,0,0,0,0,0
21976.jpg,medium_light,0,0,0,0,0
7015.jpg,low_light,0,0,0,0,0
1861.jpg,high_light,0,0,0,0,0
5359.jpg,high_light,0,0,0,0,0
2367.jpg,high_light,0,0,0,0,0
16259.jpg,medium_light,1,1,1,1,0
15517.jpg,low_light,1,0,0,0,1
14116.jpg,high_light,0,0,0,0,0
13485.jpg,medium_light,1,1,0,0,0
18227.jpg,medium_light,1,0,0,1,1
11598.jpg,low_light,1,1,1,0,1
18307.jpg,medium_light,0,0,0,0,0
16214.jpg,low_light,0,0,0,0,0
12492.jpg,low_light,0,0,0,0,0
22792.jpg,high_light,0,0,0,0,0
13373.jpg,high_light,0,0,0,0,0
21212.jpg,low_light,0,0,0,0,0
15404.jpg,low_light,1,1,0,1,1
11381.jpg,low_light,0,0,0,0,0
8645.jpg,low_light,1,0,1,0,0
360.jpg,low_light,1,1,0,1,1
15797.jpg,medium_light,0,0,0,0,0
8089.jpg,low_light,0,0,0,0,0
19656.jpg,medium_light,0,0,0,0,0
4302.jpg,medium_light,0,0,0,0,0
8423.jpg,medium_light,0,0,0,0,0
14889.jpg,high_light,0,0,0,0,0
7465.jpg,medium_light,1,1,0,1,1
11624.jpg,medium_light,0,0,0,0,0
13395.jpg,low_light,0,0,0,0,0
10135.jpg,high_light,0,0,0,0,0
19698.jpg,low_light,1,0,0,1,0
14271.jpg,medium_light,0,0,0,0,0
21949.jpg,medium_light,0,0,0,0,0
24355.jpg,low_light,1,1,0,1,0
3325.jpg,high_light,0,0,0,0,0
23735.jpg,high_light,0,0,0,0,0
13667.jpg,medium_light,0,0,0,0,0
1507.jpg,medium_light,0,0,0,0,0
16242.jpg,medium_light,0,0,0,0,0
7265.jpg,low_light,0,0,0,0,0
10469.jpg,medium_light,0,0,0,0,0
11238.jpg,high_light,0,0,0,0,0
16425.jpg,medium_light,1,1,0,1,1
5637.jpg,medium_light,0,0,0,0,0
8155.jpg,medium_light,0,0,0,0,0
16121.jpg,low_light,0,0,0,0,0
19833.jpg,low_light,0,0,0,0,0
7213.jpg,low_light,0,0,0,0,0
20142.jpg,medium_light,0,0,0,0,0
20126.jpg,low_light,1,0,0,1,0
16730.jpg,low_light,0,0,0,0,0
1731.jpg,medium_light,0,0,0,0,0
5265.jpg,high_light,1,0,0,0,1
12924.jpg,medium_light,0,0,0,0,0
2368.jpg,medium_light,0,0,0,0,0
20857.jpg,low_light,1,1,1,1,1
10671.jpg,low_light,0,0,0,0,0
11124.jpg,high_light,1,1,1,1,0
23932.jpg,medium_light,0,0,0,0,0
20247.jpg,high_light,0,0,0,0,0
22907.jpg,medium_light,0,0,0,0,0
18116.jpg,medium_light,0,0,0,0,0
12055.jpg,low_light,0,0,0,0,0
21230.jpg,high_light,0,0,0,0,0
22355.jpg,medium_light,0,0,0,0,0
18246.jpg,medium_light,1,0,0,0,1
14277.jpg,high_light,0,0,0,0,0
23642.jpg,medium_light,1,1,0,0,1
427.jpg,medium_light,0,0,0,0,0
3241.jpg,low_light,1,1,0,0,0
11316.jpg,high_light,0,0,0,0,0
