new_filename,lighting_level,garbage,bulkywaste,garbagebag,cardboard,litter,lighting_id
14496.jpg,medium_light,0,0,0,0,0,1
9937.jpg,low_light,1,0,1,1,0,0
1055.jpg,medium_light,0,0,0,0,0,1
7590.jpg,high_light,0,0,0,0,0,2
9991.jpg,medium_light,1,0,0,0,1,1
7873.jpg,low_light,0,0,0,0,0,0
23125.jpg,high_light,1,0,0,0,1,2
12511.jpg,high_light,0,0,0,0,0,2
20854.jpg,low_light,0,0,0,0,0,0
10639.jpg,high_light,0,0,0,0,0,2
10712.jpg,low_light,0,0,0,0,0,0
8105.jpg,low_light,1,0,1,0,0,0
1150.jpg,high_light,1,0,0,0,1,2
12526.jpg,high_light,0,0,0,0,0,2
17369.jpg,medium_light,0,0,0,0,0,1
19791.jpg,high_light,0,0,0,0,0,2
23381.jpg,low_light,1,1,0,1,0,0
11185.jpg,low_light,1,0,1,1,1,0
1463.jpg,medium_light,1,0,0,0,1,1
7695.jpg,high_light,0,0,0,0,0,2
11482.jpg,high_light,0,0,0,0,0,2
19157.jpg,low_light,1,0,0,0,1,0
1243.jpg,medium_light,0,0,0,0,0,1
11587.jpg,low_light,1,1,0,0,1,0
8006.jpg,medium_light,1,0,1,0,0,1
19222.jpg,high_light,0,0,0,0,0,2
16881.jpg,medium_light,1,0,0,0,1,1
5108.jpg,low_light,0,0,0,0,0,0
11087.jpg,medium_light,1,0,0,0,1,1
17494.jpg,high_light,0,0,0,0,0,2
24546.jpg,medium_light,1,0,1,0,1,1
3978.jpg,low_light,0,0,0,0,0,0
8979.jpg,high_light,0,0,0,0,0,2
23214.jpg,medium_light,0,0,0,0,0,1
3511.jpg,high_light,0,0,0,0,0,2
15095.jpg,low_light,0,0,0,0,0,0
24337.jpg,medium_light,1,1,1,0,1,1
1476.jpg,high_light,0,0,0,0,0,2
5199.jpg,low_light,1,1,0,1,1,0
13982.jpg,medium_light,1,1,0,1,1,1
11277.jpg,low_light,1,1,0,1,1,0
20901.jpg,low_light,1,1,1,0,1,0
23961.jpg,low_light,0,0,0,0,0,0
17207.jpg,low_light,1,0,1,0,1,0
940.jpg,high_light,0,0,0,0,0,2
21542.jpg,low_light,0,0,0,0,0,0
13199.jpg,medium_light,1,0,0,0,1,1
507.jpg,high_light,1,0,0,1,0,2
11239.jpg,high_light,1,0,0,0,1,2
1308.jpg,medium_light,1,1,0,1,1,1
9164.jpg,low_light,0,0,0,0,0,0
5399.jpg,high_light,1,1,0,1,0,2
20718.jpg,medium_light,1,0,0,0,1,1
1457.jpg,low_light,0,0,0,0,0,0
4331.jpg,high_light,1,1,0,0,0,2
2602.jpg,high_light,0,0,0,0,0,2
7074.jpg,medium_light,1,0,0,1,0,1
13081.jpg,high_light,0,0,0,0,0,2
2673.jpg,low_light,1,1,1,1,0,0
14802.jpg,high_light,0,0,0,0,0,2
8802.jpg,high_light,0,0,0,0,0,2
24607.jpg,medium_light,0,0,0,0,0,1
7746.jpg,medium_light,0,0,0,0,0,1
4495.jpg,low_light,1,1,0,0,0,0
6949.jpg,high_light,0,0,0,0,0,2
22227.jpg,medium_light,0,0,0,0,0,1
11983.jpg,medium_light,0,0,0,0,0,1
24373.jpg,low_light,1,1,0,1,0,0
6170.jpg,high_light,0,0,0,0,0,2
23472.jpg,medium_light,0,0,0,0,0,1
22367.jpg,medium_light,1,1,1,1,0,1
1839.jpg,medium_light,1,0,0,0,1,1
2401.jpg,low_light,0,0,0,0,0,0
12665.jpg,medium_light,0,0,0,0,0,1
19243.jpg,medium_light,0,0,0,0,0,1
6799.jpg,medium_light,1,1,0,0,0,1
18802.jpg,high_light,0,0,0,0,0,2
23189.jpg,medium_light,0,0,0,0,0,1
4105.jpg,high_light,1,0,0,0,1,2
11870.jpg,low_light,0,0,0,0,0,0
15353.jpg,high_light,0,0,0,0,0,2
12052.jpg,high_light,0,0,0,0,0,2
16463.jpg,medium_light,0,0,0,0,0,1
1851.jpg,low_light,0,0,0,0,0,0
7926.jpg,medium_light,0,0,0,0,0,1
17480.jpg,low_light,1,1,0,1,0,0
16963.jpg,low_light,0,0,0,0,0,0
8702.jpg,low_light,0,0,0,0,0,0
18275.jpg,medium_light,0,0,0,0,0,1
21129.jpg,medium_light,0,0,0,0,0,1
3285.jpg,high_light,0,0,0,0,0,2
16858.jpg,high_light,0,0,0,0,0,2
17524.jpg,medium_light,1,1,0,1,1,1
11382.jpg,medium_light,0,0,0,0,0,1
3488.jpg,low_light,0,0,0,0,0,0
3422.jpg,medium_light,1,1,0,0,0,1
21496.jpg,medium_light,1,1,0,1,0,1
9759.jpg,high_light,0,0,0,0,0,2
2843.jpg,high_light,0,0,0,0,0,2
7615.jpg,high_light,1,1,0,0,0,2
21820.jpg,low_light,1,0,0,1,1,0
4668.jpg,high_light,0,0,0,0,0,2
2972.jpg,high_light,0,0,0,0,0,2
21944.jpg,low_light,1,1,0,0,0,0
163.jpg,high_light,0,0,0,0,0,2
22100.jpg,high_light,0,0,0,0,0,2
18592.jpg,low_light,1,1,1,0,1,0
5392.jpg,medium_light,0,0,0,0,0,1
9567.jpg,high_light,0,0,0,0,0,2
8090.jpg,high_light,0,0,0,0,0,2
4768.jpg,medium_light,0,0,0,0,0,1
11629.jpg,medium_light,0,0,0,0,0,1
22006.jpg,medium_light,0,0,0,0,0,1
13383.jpg,high_light,0,0,0,0,0,2
24463.jpg,medium_light,1,1,1,0,1,1
17317.jpg,low_light,1,1,1,0,0,0
24096.jpg,low_light,0,0,0,0,0,0
14576.jpg,low_light,1,0,0,1,0,0
11948.jpg,high_light,1,1,0,0,0,2
7828.jpg,low_light,0,0,0,0,0,0
22545.jpg,low_light,0,0,0,0,0,0
22904.jpg,medium_light,1,0,0,0,1,1
1518.jpg,high_light,0,0,0,0,0,2
15042.jpg,low_light,0,0,0,0,0,0
4270.jpg,low_light,0,0,0,0,0,0
20214.jpg,high_light,0,0,0,0,0,2
4780.jpg,low_light,1,1,0,1,0,0
8351.jpg,medium_light,1,1,0,1,0,1
13581.jpg,medium_light,0,0,0,0,0,1
1922.jpg,low_light,0,0,0,0,0,0
22309.jpg,low_light,1,1,0,1,1,0
12625.jpg,low_light,1,1,0,0,1,0
5710.jpg,high_light,0,0,0,0,0,2
9289.jpg,high_light,1,0,0,0,1,2
2244.jpg,low_light,1,0,1,1,1,0
14543.jpg,low_light,1,0,0,1,0,0
10143.jpg,low_light,0,0,0,0,0,0
9311.jpg,high_light,0,0,0,0,0,2
20770.jpg,low_light,0,0,0,0,0,0
1394.jpg,high_light,0,0,0,0,0,2
7967.jpg,high_light,0,0,0,0,0,2
9616.jpg,high_light,0,0,0,0,0,2
5731.jpg,medium_light,0,0,0,0,0,1
5845.jpg,low_light,0,0,0,0,0,0
24806.jpg,medium_light,1,0,0,1,0,1
9915.jpg,high_light,0,0,0,0,0,2
24311.jpg,high_light,0,0,0,0,0,2
10396.jpg,medium_light,0,0,0,0,0,1
16677.jpg,medium_light,0,0,0,0,0,1
7545.jpg,low_light,1,1,0,1,0,0
7915.jpg,high_light,0,0,0,0,0,2
17768.jpg,high_light,0,0,0,0,0,2
6896.jpg,high_light,0,0,0,0,0,2
20917.jpg,high_light,0,0,0,0,0,2
1044.jpg,high_light,0,0,0,0,0,2
15116.jpg,medium_light,0,0,0,0,0,1
21302.jpg,high_light,0,0,0,0,0,2
22247.jpg,high_light,1,1,1,0,1,2
11411.jpg,medium_light,1,1,0,0,0,1
5341.jpg,high_light,0,0,0,0,0,2
21359.jpg,low_light,0,0,0,0,0,0
2068.jpg,low_light,1,1,1,1,1,0
3153.jpg,high_light,1,0,0,0,1,2
10736.jpg,high_light,0,0,0,0,0,2
20470.jpg,low_light,0,0,0,0,0,0
177.jpg,medium_light,0,0,0,0,0,1
10851.jpg,high_light,0,0,0,0,0,2
21396.jpg,high_light,0,0,0,0,0,2
14089.jpg,high_light,0,0,0,0,0,2
18032.jpg,medium_light,1,0,0,1,0,1
8206.jpg,low_light,1,0,0,0,1,0
12217.jpg,high_light,0,0,0,0,0,2
7524.jpg,high_light,1,1,0,1,1,2
783.jpg,high_light,0,0,0,0,0,2
11886.jpg,high_light,0,0,0,0,0,2
5235.jpg,medium_light,1,1,1,1,1,1
14593.jpg,high_light,0,0,0,0,0,2
9841.jpg,medium_light,0,0,0,0,0,1
20757.jpg,low_light,0,0,0,0,0,0
12158.jpg,high_light,0,0,0,0,0,2
21500.jpg,high_light,0,0,0,0,0,2
14109.jpg,low_light,0,0,0,0,0,0
11715.jpg,high_light,0,0,0,0,0,2
18589.jpg,low_light,0,0,0,0,0,0
3430.jpg,low_light,0,0,0,0,0,0
9267.jpg,high_light,0,0,0,0,0,2
14304.jpg,low_light,1,1,0,1,1,0
5401.jpg,medium_light,0,0,0,0,0,1
2920.jpg,high_light,0,0,0,0,0,2
16614.jpg,high_light,0,0,0,0,0,2
6160.jpg,low_light,1,0,0,0,1,0
11728.jpg,low_light,0,0,0,0,0,0
15449.jpg,high_light,0,0,0,0,0,2
20635.jpg,medium_light,0,0,0,0,0,1
20933.jpg,high_light,0,0,0,0,0,2
17784.jpg,low_light,1,1,1,1,0,0
18362.jpg,high_light,1,1,0,0,0,2
132.jpg,low_light,0,0,0,0,0,0
3142.jpg,low_light,0,0,0,0,0,0
14830.jpg,low_light,0,0,0,0,0,0
19004.jpg,medium_light,1,0,0,0,1,1
14074.jpg,low_light,1,1,1,1,1,0
8736.jpg,low_light,0,0,0,0,0,0
22414.jpg,high_light,0,0,0,0,0,2
23848.jpg,high_light,0,0,0,0,0,2
22267.jpg,low_light,1,0,0,1,1,0
4323.jpg,low_light,0,0,0,0,0,0
4188.jpg,medium_light,0,0,0,0,0,1
18909.jpg,medium_light,0,0,0,0,0,1
13240.jpg,low_light,1,1,1,1,1,0
6755.jpg,medium_light,1,0,0,1,0,1
16685.jpg,low_light,1,1,0,1,1,0
9298.jpg,low_light,0,0,0,0,0,0
10883.jpg,low_light,0,0,0,0,0,0
480.jpg,medium_light,1,1,0,0,1,1
11249.jpg,high_light,0,0,0,0,0,2
16976.jpg,low_light,0,0,0,0,0,0
21889.jpg,low_light,1,0,0,1,0,0
10092.jpg,high_light,0,0,0,0,0,2
8867.jpg,high_light,1,1,1,1,1,2
14922.jpg,low_light,1,0,0,1,0,0
11838.jpg,medium_light,0,0,0,0,0,1
22348.jpg,medium_light,0,0,0,0,0,1
6560.jpg,high_light,0,0,0,0,0,2
12308.jpg,high_light,0,0,0,0,0,2
16703.jpg,high_light,1,1,0,0,0,2
13834.jpg,high_light,0,0,0,0,0,2
12855.jpg,low_light,1,1,0,0,0,0
20506.jpg,high_light,0,0,0,0,0,2
17616.jpg,medium_light,0,0,0,0,0,1
24185.jpg,high_light,0,0,0,0,0,2
3810.jpg,medium_light,0,0,0,0,0,1
9177.jpg,high_light,0,0,0,0,0,2
405.jpg,medium_light,0,0,0,0,0,1
3041.jpg,high_light,0,0,0,0,0,2
13793.jpg,high_light,0,0,0,0,0,2
18747.jpg,high_light,0,0,0,0,0,2
4834.jpg,medium_light,1,1,1,1,1,1
19313.jpg,medium_light,0,0,0,0,0,1
22702.jpg,high_light,1,0,0,0,1,2
12041.jpg,high_light,0,0,0,0,0,2
3259.jpg,medium_light,0,0,0,0,0,1
824.jpg,medium_light,0,0,0,0,0,1
12412.jpg,low_light,1,1,0,1,0,0
23794.jpg,low_light,1,0,1,1,0,0
24534.jpg,medium_light,0,0,0,0,0,1
10780.jpg,low_light,1,1,1,1,1,0
13475.jpg,high_light,0,0,0,0,0,2
17704.jpg,low_light,0,0,0,0,0,0
8539.jpg,medium_light,0,0,0,0,0,1
9029.jpg,medium_light,0,0,0,0,0,1
14484.jpg,low_light,0,0,0,0,0,0
22438.jpg,high_light,1,0,0,0,1,2
19657.jpg,low_light,1,1,1,0,0,0
17732.jpg,low_light,0,0,0,0,0,0
17208.jpg,low_light,0,0,0,0,0,0
14463.jpg,medium_light,1,0,0,1,1,1
16251.jpg,high_light,0,0,0,0,0,2
4839.jpg,medium_light,0,0,0,0,0,1
13264.jpg,high_light,0,0,0,0,0,2
10788.jpg,medium_light,1,0,0,0,1,1
23296.jpg,high_light,0,0,0,0,0,2
20908.jpg,low_light,0,0,0,0,0,0
5090.jpg,medium_light,0,0,0,0,0,1
12937.jpg,medium_light,0,0,0,0,0,1
8100.jpg,high_light,0,0,0,0,0,2
7679.jpg,low_light,0,0,0,0,0,0
7316.jpg,low_light,0,0,0,0,0,0
2450.jpg,high_light,0,0,0,0,0,2
10431.jpg,medium_light,0,0,0,0,0,1
20155.jpg,low_light,1,0,0,0,1,0
16761.jpg,high_light,0,0,0,0,0,2
13740.jpg,medium_light,1,1,0,1,0,1
13460.jpg,low_light,0,0,0,0,0,0
20715.jpg,high_light,1,0,0,1,0,2
24177.jpg,low_light,0,0,0,0,0,0
17183.jpg,medium_light,0,0,0,0,0,1
24681.jpg,medium_light,1,1,0,1,1,1
3227.jpg,high_light,1,0,0,0,1,2
19290.jpg,medium_light,1,1,0,1,0,1
1678.jpg,low_light,0,0,0,0,0,0
2470.jpg,low_light,1,0,0,1,0,0
1137.jpg,medium_light,1,0,0,0,1,1
14560.jpg,low_light,1,1,0,1,0,0
5553.jpg,medium_light,1,1,0,0,0,1
11766.jpg,medium_light,1,0,0,0,1,1
3877.jpg,medium_light,0,0,0,0,0,1
10245.jpg,low_light,1,1,1,0,1,0
9309.jpg,high_light,0,0,0,0,0,2
16649.jpg,high_light,0,0,0,0,0,2
1172.jpg,high_light,1,0,0,0,1,2
11447.jpg,low_light,0,0,0,0,0,0
15039.jpg,medium_light,0,0,0,0,0,1
21120.jpg,low_light,0,0,0,0,0,0
23299.jpg,low_light,0,0,0,0,0,0
3761.jpg,low_light,0,0,0,0,0,0
10058.jpg,medium_light,1,1,0,1,0,1
15704.jpg,high_light,1,1,0,0,0,2
754.jpg,medium_light,1,1,0,0,0,1
18752.jpg,medium_light,1,1,1,0,1,1
23587.jpg,high_light,0,0,0,0,0,2
5061.jpg,low_light,0,0,0,0,0,0
12651.jpg,low_light,0,0,0,0,0,0
10890.jpg,medium_light,0,0,0,0,0,1
8718.jpg,high_light,0,0,0,0,0,2
19329.jpg,low_light,1,0,0,1,0,0
6746.jpg,high_light,0,0,0,0,0,2
1758.jpg,high_light,0,0,0,0,0,2
10529.jpg,low_light,0,0,0,0,0,0
11825.jpg,high_light,0,0,0,0,0,2
9107.jpg,medium_light,1,1,1,0,1,1
6824.jpg,low_light,0,0,0,0,0,0
7006.jpg,medium_light,1,1,0,1,0,1
9831.jpg,high_light,0,0,0,0,0,2
6507.jpg,medium_light,0,0,0,0,0,1
15786.jpg,medium_light,0,0,0,0,0,1
8421.jpg,high_light,0,0,0,0,0,2
21337.jpg,low_light,1,1,1,1,0,0
16455.jpg,low_light,0,0,0,0,0,0
18663.jpg,medium_light,0,0,0,0,0,1
5879.jpg,medium_light,1,1,0,0,1,1
7077.jpg,medium_light,0,0,0,0,0,1
14491.jpg,low_light,1,0,0,0,1,0
4400.jpg,high_light,0,0,0,0,0,2
23175.jpg,high_light,0,0,0,0,0,2
11106.jpg,high_light,0,0,0,0,0,2
24703.jpg,medium_light,0,0,0,0,0,1
20420.jpg,high_light,0,0,0,0,0,2
19669.jpg,medium_light,0,0,0,0,0,1
10765.jpg,low_light,1,1,1,0,1,0
10008.jpg,high_light,0,0,0,0,0,2
3953.jpg,high_light,0,0,0,0,0,2
134.jpg,medium_light,0,0,0,0,0,1
424.jpg,high_light,0,0,0,0,0,2
21954.jpg,medium_light,1,0,0,0,1,1
21702.jpg,high_light,0,0,0,0,0,2
17716.jpg,medium_light,0,0,0,0,0,1
24525.jpg,high_light,0,0,0,0,0,2
15838.jpg,medium_light,0,0,0,0,0,1
19014.jpg,medium_light,0,0,0,0,0,1
3687.jpg,high_light,0,0,0,0,0,2
19693.jpg,high_light,0,0,0,0,0,2
15759.jpg,high_light,1,0,0,0,1,2
24818.jpg,low_light,0,0,0,0,0,0
13487.jpg,high_light,0,0,0,0,0,2
4252.jpg,medium_light,0,0,0,0,0,1
178.jpg,high_light,1,0,0,0,1,2
16561.jpg,low_light,1,1,1,0,0,0
15741.jpg,low_light,0,0,0,0,0,0
11449.jpg,medium_light,1,1,0,1,0,1
13000.jpg,low_light,0,0,0,0,0,0
10839.jpg,high_light,0,0,0,0,0,2
20.jpg,high_light,0,0,0,0,0,2
18197.jpg,low_light,0,0,0,0,0,0
17526.jpg,high_light,1,0,0,1,1,2
15360.jpg,medium_light,0,0,0,0,0,1
18824.jpg,medium_light,1,1,0,0,1,1
19692.jpg,high_light,0,0,0,0,0,2
14537.jpg,low_light,0,0,0,0,0,0
12550.jpg,high_light,0,0,0,0,0,2
19323.jpg,medium_light,0,0,0,0,0,1
24179.jpg,low_light,1,1,0,0,1,0
5307.jpg,medium_light,1,1,0,1,0,1
2241.jpg,high_light,0,0,0,0,0,2
8417.jpg,medium_light,1,1,1,1,1,1
5372.jpg,medium_light,1,1,0,1,1,1
1697.jpg,high_light,0,0,0,0,0,2
18549.jpg,low_light,0,0,0,0,0,0
8830.jpg,medium_light,0,0,0,0,0,1
1363.jpg,low_light,1,1,0,0,1,0
2021.jpg,high_light,0,0,0,0,0,2
23768.jpg,low_light,0,0,0,0,0,0
12710.jpg,medium_light,0,0,0,0,0,1
8633.jpg,medium_light,0,0,0,0,0,1
3561.jpg,low_light,0,0,0,0,0,0
20629.jpg,low_light,0,0,0,0,0,0
23729.jpg,high_light,0,0,0,0,0,2
15596.jpg,medium_light,1,1,0,1,0,1
9872.jpg,low_light,1,1,0,0,0,0
9615.jpg,medium_light,0,0,0,0,0,1
1.jpg,medium_light,1,1,0,1,0,1
16961.jpg,high_light,1,1,0,1,1,2
18852.jpg,medium_light,1,1,0,1,1,1
10045.jpg,low_light,0,0,0,0,0,0
3627.jpg,medium_light,1,0,0,1,1,1
616.jpg,medium_light,1,0,0,1,0,1
22051.jpg,medium_light,1,1,0,1,1,1
17901.jpg,medium_light,1,0,0,0,1,1
14640.jpg,medium_light,1,0,0,0,1,1
6594.jpg,low_light,0,0,0,0,0,0
1399.jpg,low_light,0,0,0,0,0,0
20737.jpg,medium_light,1,1,1,0,0,1
2439.jpg,medium_light,0,0,0,0,0,1
19685.jpg,high_light,0,0,0,0,0,2
11349.jpg,high_light,0,0,0,0,0,2
21505.jpg,medium_light,1,1,0,1,1,1
8565.jpg,high_light,1,1,0,0,0,2
15868.jpg,low_light,1,1,0,0,1,0
4732.jpg,medium_light,0,0,0,0,0,1
15804.jpg,medium_light,1,1,0,1,0,1
11803.jpg,low_light,1,1,1,1,1,0
19479.jpg,high_light,1,1,0,0,0,2
4899.jpg,low_light,1,1,0,0,0,0
6867.jpg,medium_light,0,0,0,0,0,1
8523.jpg,low_light,1,0,0,0,1,0
9961.jpg,high_light,1,1,0,1,0,2
14696.jpg,high_light,1,1,0,1,0,2
23533.jpg,high_light,0,0,0,0,0,2
24169.jpg,high_light,1,0,0,0,1,2
11716.jpg,low_light,1,0,0,1,1,0
23110.jpg,medium_light,1,0,0,1,0,1
9605.jpg,low_light,0,0,0,0,0,0
12868.jpg,high_light,0,0,0,0,0,2
21204.jpg,low_light,1,1,0,1,0,0
13915.jpg,high_light,0,0,0,0,0,2
642.jpg,high_light,0,0,0,0,0,2
12766.jpg,low_light,1,0,1,0,0,0
23934.jpg,low_light,1,0,0,1,0,0
13597.jpg,high_light,0,0,0,0,0,2
7288.jpg,high_light,0,0,0,0,0,2
7319.jpg,low_light,1,1,0,1,1,0
24808.jpg,high_light,0,0,0,0,0,2
16295.jpg,low_light,1,1,0,1,0,0
5948.jpg,medium_light,0,0,0,0,0,1
19152.jpg,high_light,1,1,0,0,0,2
20982.jpg,high_light,1,0,0,0,1,2
21199.jpg,low_light,0,0,0,0,0,0
13474.jpg,high_light,0,0,0,0,0,2
2831.jpg,medium_light,0,0,0,0,0,1
8607.jpg,high_light,0,0,0,0,0,2
17157.jpg,high_light,0,0,0,0,0,2
4243.jpg,high_light,0,0,0,0,0,2
6387.jpg,medium_light,0,0,0,0,0,1
9165.jpg,high_light,0,0,0,0,0,2
581.jpg,low_light,0,0,0,0,0,0
2137.jpg,high_light,0,0,0,0,0,2
23562.jpg,high_light,1,0,0,0,1,2
9436.jpg,low_light,0,0,0,0,0,0
18174.jpg,low_light,1,0,0,0,1,0
8241.jpg,low_light,0,0,0,0,0,0
802.jpg,medium_light,1,1,0,1,0,1
13014.jpg,high_light,0,0,0,0,0,2
18540.jpg,low_light,0,0,0,0,0,0
20407.jpg,low_light,0,0,0,0,0,0
5249.jpg,low_light,0,0,0,0,0,0
12786.jpg,high_light,0,0,0,0,0,2
3429.jpg,medium_light,0,0,0,0,0,1
4719.jpg,low_light,0,0,0,0,0,0
4793.jpg,high_light,0,0,0,0,0,2
20046.jpg,low_light,0,0,0,0,0,0
15640.jpg,medium_light,0,0,0,0,0,1
5517.jpg,high_light,0,0,0,0,0,2
4609.jpg,low_light,1,1,0,0,0,0
11527.jpg,low_light,0,0,0,0,0,0
23950.jpg,high_light,0,0,0,0,0,2
8575.jpg,low_light,1,0,0,1,0,0
2745.jpg,medium_light,0,0,0,0,0,1
5837.jpg,medium_light,0,0,0,0,0,1
7765.jpg,high_light,0,0,0,0,0,2
23709.jpg,high_light,0,0,0,0,0,2
13479.jpg,medium_light,1,0,1,0,0,1
3873.jpg,low_light,0,0,0,0,0,0
12506.jpg,medium_light,0,0,0,0,0,1
7321.jpg,medium_light,0,0,0,0,0,1
1834.jpg,high_light,0,0,0,0,0,2
22769.jpg,low_light,0,0,0,0,0,0
11122.jpg,medium_light,0,0,0,0,0,1
20383.jpg,high_light,0,0,0,0,0,2
24515.jpg,low_light,1,0,0,1,0,0
6233.jpg,low_light,0,0,0,0,0,0
21418.jpg,medium_light,1,1,0,0,0,1
23854.jpg,low_light,1,1,0,1,0,0
15620.jpg,high_light,0,0,0,0,0,2
12867.jpg,high_light,0,0,0,0,0,2
23574.jpg,medium_light,0,0,0,0,0,1
20549.jpg,high_light,0,0,0,0,0,2
4968.jpg,high_light,1,0,0,0,1,2
2171.jpg,low_light,0,0,0,0,0,0
17865.jpg,low_light,1,0,0,0,1,0
17539.jpg,low_light,1,1,0,0,0,0
3994.jpg,high_light,0,0,0,0,0,2
17804.jpg,low_light,1,1,0,1,0,0
5856.jpg,medium_light,0,0,0,0,0,1
1730.jpg,medium_light,0,0,0,0,0,1
8109.jpg,high_light,1,1,0,1,1,2
21385.jpg,medium_light,0,0,0,0,0,1
8040.jpg,high_light,0,0,0,0,0,2
21931.jpg,high_light,0,0,0,0,0,2
3867.jpg,low_light,0,0,0,0,0,0
24061.jpg,high_light,0,0,0,0,0,2
2345.jpg,medium_light,1,0,0,0,1,1
5677.jpg,medium_light,1,1,0,0,0,1
19884.jpg,low_light,0,0,0,0,0,0
5912.jpg,medium_light,1,0,0,0,1,1
5503.jpg,low_light,1,1,0,1,0,0
18562.jpg,high_light,0,0,0,0,0,2
16927.jpg,high_light,0,0,0,0,0,2
16605.jpg,high_light,0,0,0,0,0,2
13923.jpg,medium_light,1,1,0,1,1,1
11059.jpg,low_light,1,1,0,1,1,0
22718.jpg,medium_light,1,1,0,0,0,1
16011.jpg,high_light,0,0,0,0,0,2
8851.jpg,medium_light,1,0,0,0,1,1
17377.jpg,medium_light,1,1,0,1,1,1
15019.jpg,medium_light,0,0,0,0,0,1
24673.jpg,low_light,1,1,0,0,1,0
23060.jpg,low_light,1,1,0,1,0,0
13977.jpg,high_light,0,0,0,0,0,2
17504.jpg,medium_light,1,1,0,1,1,1
194.jpg,low_light,0,0,0,0,0,0
7700.jpg,high_light,0,0,0,0,0,2
13196.jpg,high_light,0,0,0,0,0,2
1491.jpg,low_light,1,0,0,1,0,0
11337.jpg,low_light,1,0,0,0,1,0
20384.jpg,low_light,1,1,0,1,1,0
4062.jpg,high_light,0,0,0,0,0,2
8905.jpg,medium_light,1,0,0,1,1,1
24854.jpg,low_light,1,1,0,1,0,0
1078.jpg,medium_light,0,0,0,0,0,1
16883.jpg,high_light,0,0,0,0,0,2
14704.jpg,high_light,0,0,0,0,0,2
17201.jpg,low_light,0,0,0,0,0,0
6506.jpg,high_light,0,0,0,0,0,2
5758.jpg,medium_light,0,0,0,0,0,1
15509.jpg,medium_light,0,0,0,0,0,1
16612.jpg,low_light,0,0,0,0,0,0
20611.jpg,medium_light,1,1,1,0,0,1
10353.jpg,low_light,0,0,0,0,0,0
14923.jpg,low_light,0,0,0,0,0,0
8793.jpg,low_light,0,0,0,0,0,0
9236.jpg,low_light,0,0,0,0,0,0
22911.jpg,low_light,1,0,0,0,1,0
215.jpg,medium_light,0,0,0,0,0,1
14111.jpg,low_light,0,0,0,0,0,0
14798.jpg,high_light,0,0,0,0,0,2
17920.jpg,high_light,0,0,0,0,0,2
8884.jpg,medium_light,1,1,0,1,0,1
10511.jpg,high_light,0,0,0,0,0,2
3861.jpg,low_light,1,0,0,0,1,0
22055.jpg,medium_light,1,1,0,1,0,1
24328.jpg,low_light,0,0,0,0,0,0
12589.jpg,medium_light,0,0,0,0,0,1
15168.jpg,high_light,0,0,0,0,0,2
8020.jpg,high_light,1,1,0,0,0,2
6347.jpg,medium_light,0,0,0,0,0,1
24869.jpg,low_light,1,1,0,1,0,0
13183.jpg,medium_light,1,1,1,0,0,1
23502.jpg,low_light,0,0,0,0,0,0
348.jpg,medium_light,0,0,0,0,0,1
22176.jpg,medium_light,1,1,1,1,1,1
17632.jpg,medium_light,1,1,0,0,0,1
4076.jpg,medium_light,0,0,0,0,0,1
12850.jpg,low_light,1,1,1,1,1,0
125.jpg,medium_light,0,0,0,0,0,1
5021.jpg,high_light,0,0,0,0,0,2
10373.jpg,medium_light,0,0,0,0,0,1
3080.jpg,low_light,0,0,0,0,0,0
13730.jpg,high_light,1,1,1,1,0,2
17940.jpg,medium_light,1,1,0,1,1,1
3226.jpg,medium_light,0,0,0,0,0,1
24705.jpg,low_light,0,0,0,0,0,0
7238.jpg,low_light,1,1,0,0,1,0
6797.jpg,high_light,0,0,0,0,0,2
17052.jpg,low_light,0,0,0,0,0,0
13877.jpg,low_light,0,0,0,0,0,0
261.jpg,medium_light,0,0,0,0,0,1
11273.jpg,high_light,0,0,0,0,0,2
2983.jpg,medium_light,0,0,0,0,0,1
15694.jpg,low_light,0,0,0,0,0,0
20388.jpg,high_light,0,0,0,0,0,2
9711.jpg,medium_light,0,0,0,0,0,1
4981.jpg,high_light,1,1,0,0,1,2
23087.jpg,low_light,0,0,0,0,0,0
21254.jpg,medium_light,1,0,1,1,1,1
10246.jpg,high_light,0,0,0,0,0,2
13627.jpg,medium_light,0,0,0,0,0,1
3885.jpg,medium_light,0,0,0,0,0,1
15610.jpg,high_light,0,0,0,0,0,2
4028.jpg,medium_light,0,0,0,0,0,1
4725.jpg,medium_light,0,0,0,0,0,1
11499.jpg,low_light,1,1,0,1,0,0
20525.jpg,medium_light,0,0,0,0,0,1
12886.jpg,medium_light,0,0,0,0,0,1
4235.jpg,medium_light,0,0,0,0,0,1
11708.jpg,high_light,0,0,0,0,0,2
710.jpg,high_light,0,0,0,0,0,2
23704.jpg,medium_light,0,0,0,0,0,1
8338.jpg,high_light,0,0,0,0,0,2
11916.jpg,medium_light,1,1,0,1,0,1
6458.jpg,low_light,1,0,0,1,1,0
11280.jpg,low_light,0,0,0,0,0,0
20505.jpg,high_light,0,0,0,0,0,2
16321.jpg,high_light,1,1,0,0,0,2
1408.jpg,high_light,0,0,0,0,0,2
18733.jpg,high_light,0,0,0,0,0,2
18527.jpg,medium_light,1,1,0,1,0,1
6342.jpg,medium_light,1,0,0,1,1,1
16427.jpg,low_light,0,0,0,0,0,0
7472.jpg,high_light,0,0,0,0,0,2
