filename,privacy_blurs,date,time,lat,lng,datetime
4641.jpg,[],09-12-20,13:40,52.3780128,4.8503835,09-12-20 13:40
12930.jpg,[],09-12-20,13:43,52.37687,4.8479251,09-12-20 13:43
8745.jpg,['0 0.518981 0.637336 0.0157407 0.0838816\n'],09-12-20,13:43,52.3767687,4.8489327,09-12-20 13:43
7755.jpg,"['0 0.828241 0.679276 0.0175926 0.0657895\n', '0 0.856019 0.674342 0.0138889 0.0756579\n', '0 0.843056 0.666941 0.0157407 0.0608553\n', '0 0.947222 0.669408 0.00925926 0.0361842\n', '0 0.97037 0.671875 0.0111111 0.0345395\n']",09-12-20,13:43,52.3772694,4.8476905,09-12-20 13:43
5952.jpg,['0 0.168056 0.653783 0.0509259 0.106908\n'],09-12-20,13:44,52.3761027,4.8481881,09-12-20 13:44
14345.jpg,[],09-12-20,13:44,52.3767531,4.8488959,09-12-20 13:44
14499.jpg,"['0 0.778241 0.591283 0.0175926 0.0575658\n', '0 0.697685 0.597039 0.0305556 0.0427632\n', '1 0.35138888888888886 0.59375 0.008333333333333333 0.013157894736842105\n', '1 0.36666666666666664 0.5945723684210527 0.005555555555555556 0.014802631578947368\n', '1 0.37453703703703706 0.5978618421052632 0.006481481481481481 0.011513157894736841\n']",09-12-20,13:44,52.375895,4.8472794,09-12-20 13:44
21529.jpg,[],09-12-20,13:44,52.3767687,4.8489327,09-12-20 13:44
10853.jpg,"['1 0.9856481481481482 0.11348684210526316 0.028703703703703703 0.22697368421052633\n', '1 0.6597222222222222 0.6019736842105263 0.004629629629629629 0.01644736842105263\n']",09-12-20,13:45,52.3777296,4.8462706,09-12-20 13:45
20876.jpg,"['0 0.583796 0.571546 0.0175926 0.100329\n', '0 0.664352 0.553454 0.025 0.0674342\n']",09-12-20,13:45,52.3777389,4.8462055,09-12-20 13:45
9299.jpg,[],09-12-20,13:45,52.3757837,4.8470078,09-12-20 13:45
9811.jpg,[],09-12-20,13:46,52.3755565,4.8461183,09-12-20 13:46
12325.jpg,[],09-12-20,13:46,52.3749918,4.8450379,09-12-20 13:46
12668.jpg,[],09-12-20,13:46,52.3752813,4.8456833,09-12-20 13:46
5547.jpg,"['0 0.647685 0.649671 0.0175926 0.0625\n', '0 0.723148 0.546875 0.0203704 0.0345395\n']",09-12-20,13:46,52.3756279,4.8461289,09-12-20 13:46
19040.jpg,[],09-12-20,13:47,52.3749918,4.8450379,09-12-20 13:47
15914.jpg,['0 0.482407 0.623355 0.0166667 0.0756579\n'],09-12-20,13:48,52.3762538,4.8471186,09-12-20 13:48
11828.jpg,['1 0.4935185185185185 0.6381578947368421 0.03333333333333333 0.10526315789473684\n'],09-12-20,13:49,52.3781093,4.847245,09-12-20 13:49
7366.jpg,[],09-12-20,13:50,52.3777417,4.8475959,09-12-20 13:50
14879.jpg,[],09-12-20,13:50,52.3777358,4.8476626,09-12-20 13:50
9681.jpg,[],09-12-20,13:50,52.3778315,4.8476695,09-12-20 13:50
18475.jpg,[],09-12-20,13:51,52.3785207,4.8482068,09-12-20 13:51
9653.jpg,"['0 0.256944 0.590461 0.0194444 0.0460526\n', '1 0.16944444444444445 0.5995065789473685 0.012962962962962963 0.03782894736842105\n']",09-12-20,13:53,52.3788912,4.8534534,09-12-20 13:53
5317.jpg,[],09-12-20,13:55,52.3791135,4.8549021,09-12-20 13:55
11096.jpg,[],09-12-20,13:57,52.3772887,4.8588581,09-12-20 13:57
4352.jpg,['1 0.9819444444444444 0.5419407894736842 0.032407407407407406 0.23190789473684212\n'],09-12-20,13:57,52.378424,4.8572101,09-12-20 13:57
20375.jpg,[],09-12-20,13:57,52.3781505,4.8573516,09-12-20 13:57
15844.jpg,['1 0.9157407407407407 0.5633223684210527 0.011111111111111112 0.05756578947368421\n'],09-12-20,13:57,52.3771586,4.8583457,09-12-20 13:57
16671.jpg,[],09-12-20,13:57,52.3772499,4.8587217,09-12-20 13:57
23358.jpg,[],09-12-20,13:57,52.3771341,4.8581917,09-12-20 13:57
6352.jpg,"['0 0.813889 0.578947 0.0277778 0.0855263\n', '0 0.794444 0.600329 0.0388889 0.0756579\n']",09-12-20,13:58,52.3780406,4.8586105,09-12-20 13:58
1822.jpg,[],09-12-20,13:58,52.3772499,4.8587217,09-12-20 13:58
21907.jpg,[],09-12-20,13:58,52.3777213,4.8587519,09-12-20 13:58
5946.jpg,[],09-12-20,13:58,52.3781196,4.8585385,09-12-20 13:58
23026.jpg,[],09-12-20,13:58,52.3785764,4.8583269,09-12-20 13:58
12412.jpg,"['0 0.385185 0.625822 0.012963 0.0476974\n', '1 0.1527777777777778 0.6052631578947368 0.005555555555555556 0.01644736842105263\n', '1 0.4671296296296296 0.6069078947368421 0.017592592592592594 0.07236842105263158\n']",09-12-20,14:00,52.3806285,4.8548748,09-12-20 14:00
22346.jpg,[],09-12-20,14:00,52.379784,4.8560664,09-12-20 14:00
15305.jpg,[],09-12-20,14:00,52.3795853,4.856323,09-12-20 14:00
19934.jpg,[],09-12-20,14:01,52.3814567,4.8584879,09-12-20 14:01
14197.jpg,[],09-12-20,14:01,52.3817706,4.8579729,09-12-20 14:01
23552.jpg,[],09-12-20,14:02,52.3807673,4.8575954,09-12-20 14:02
19848.jpg,['0 0.681944 0.675164 0.0546296 0.106908\n'],09-12-20,14:02,52.3796726,4.8580607,09-12-20 14:02
10863.jpg,[],09-12-20,14:02,52.3794572,4.8581104,09-12-20 14:02
8374.jpg,[],09-12-20,14:03,52.3804368,4.8585009,09-12-20 14:03
19913.jpg,[],09-12-20,14:03,52.380447,4.8598939,09-12-20 14:03
20737.jpg,[],09-12-20,14:03,52.3800883,4.8580585,09-12-20 14:03
17377.jpg,[],09-12-20,14:03,52.3795758,4.8607231,09-12-20 14:03
7983.jpg,[],09-12-20,14:03,52.3798416,4.8604055,09-12-20 14:03
8162.jpg,[],09-12-20,14:03,52.3805084,4.8599408,09-12-20 14:03
17937.jpg,[],09-12-20,14:03,52.379753,4.8606342,09-12-20 14:03
24050.jpg,[],09-12-20,14:04,52.379753,4.8606342,09-12-20 14:04
17539.jpg,[],09-12-20,14:04,52.378666,4.860121,09-12-20 14:04
3365.jpg,['0 0.384259 0.735197 0.0277778 0.0756579\n'],09-12-20,14:04,52.3777893,4.8605509,09-12-20 14:04
102.jpg,['1 0.7490740740740741 0.6842105263157895 0.040740740740740744 0.13157894736842105\n'],09-12-20,14:04,52.3776587,4.8606097,09-12-20 14:04
2360.jpg,[],09-12-20,14:04,52.3782032,4.8603584,09-12-20 14:04
9989.jpg,[],09-12-20,14:05,52.3790271,4.859223,09-12-20 14:05
23543.jpg,[],09-12-20,14:05,52.3784816,4.8593645,09-12-20 14:05
16965.jpg,[],09-12-20,14:05,52.3785433,4.8593567,09-12-20 14:05
18136.jpg,[],09-12-20,14:05,52.3790316,4.8591947,09-12-20 14:05
16948.jpg,['1 0.6134259259259259 0.6241776315789473 0.010185185185185186 0.04111842105263158\n'],09-12-20,14:05,52.3790228,4.8591827,09-12-20 14:05
1658.jpg,[],09-12-20,14:06,52.3787992,4.8610976,09-12-20 14:06
11644.jpg,[],09-12-20,14:06,52.3780466,4.8614038,09-12-20 14:06
12692.jpg,['1 0.7347222222222223 0.5912828947368421 0.013888888888888888 0.03453947368421053\n'],09-12-20,14:07,52.3773183,4.8591161,09-12-20 14:07
3164.jpg,['0 0.931019 0.629934 0.0305556 0.118421\n'],09-12-20,14:07,52.377293,4.8591693,09-12-20 14:07
17528.jpg,[],09-12-20,14:08,52.3769641,4.8626828,09-12-20 14:08
9864.jpg,[],09-12-20,14:08,52.3767617,4.8626041,09-12-20 14:08
21612.jpg,"['1 0.6268518518518519 0.6110197368421053 0.012962962962962963 0.02138157894736842\n', '1 0.4726851851851852 0.6447368421052632 0.012037037037037037 0.03618421052631579\n']",09-12-20,14:09,52.3760671,4.862452,09-12-20 14:09
6670.jpg,['0 0.824537 0.547697 0.0694444 0.167763\n'],09-12-20,14:11,52.3809354,4.8542983,09-12-20 14:11
669.jpg,[],09-12-20,14:12,52.3820958,4.8521859,09-12-20 14:12
21686.jpg,[],09-12-20,14:12,52.3831359,4.8501271,09-12-20 14:12
5361.jpg,[],09-12-20,14:12,52.3815835,4.8530659,09-12-20 14:12
19698.jpg,[],09-12-20,14:12,52.3822418,4.8519302,09-12-20 14:12
18702.jpg,[],10-12-20,9:04,52.3579207,4.850121,10-12-20 9:04
9900.jpg,[],10-12-20,9:05,52.3579207,4.850121,10-12-20 9:05
17217.jpg,[],10-12-20,9:08,52.3550321,4.8407941,10-12-20 9:08
20621.jpg,[],10-12-20,9:08,52.3548078,4.8407741,10-12-20 9:08
3640.jpg,[],10-12-20,9:10,52.3530526,4.843477,10-12-20 9:10
24641.jpg,[],10-12-20,9:11,52.3533733,4.8433357,10-12-20 9:11
3057.jpg,[],10-12-20,9:11,52.3524374,4.8411897,10-12-20 9:11
18701.jpg,['1 0.6111111111111112 0.6529605263157895 0.007407407407407408 0.03289473684210526\n'],10-12-20,9:12,52.3532469,4.8409152,10-12-20 9:12
10601.jpg,[],10-12-20,9:13,52.3552364,4.8389021,10-12-20 9:13
10673.jpg,[],10-12-20,9:17,52.3569473,4.8328104,10-12-20 9:17
18275.jpg,[],10-12-20,9:17,52.3569683,4.8327875,10-12-20 9:17
24851.jpg,[],10-12-20,9:20,52.3560739,4.836247,10-12-20 9:20
11988.jpg,"['0 0.459722 0.659539 0.0138889 0.0493421\n', '0 0.333333 0.658717 0.012963 0.0411184\n']",10-12-20,9:23,52.3574446,4.8300801,10-12-20 9:23
14279.jpg,[],10-12-20,9:23,52.3571797,4.8299593,10-12-20 9:23
8820.jpg,"['0 0.455556 0.663651 0.0185185 0.0444079\n', '0 0.345833 0.662007 0.012037 0.0444079\n']",10-12-20,9:23,52.3573461,4.8299638,10-12-20 9:23
4179.jpg,[],10-12-20,9:26,52.3554386,4.8285698,10-12-20 9:26
5072.jpg,[],10-12-20,9:26,52.3561305,4.8285729,10-12-20 9:26
9898.jpg,[],10-12-20,9:27,52.3561305,4.8285729,10-12-20 9:27
21640.jpg,[],10-12-20,9:27,52.3558053,4.8285143,10-12-20 9:27
17392.jpg,[],10-12-20,9:28,52.355375,4.8314407,10-12-20 9:28
11353.jpg,[],10-12-20,9:29,52.352939,4.83252,10-12-20 9:29
23054.jpg,[],10-12-20,9:41,52.3534343,4.8236977,10-12-20 9:41
23086.jpg,['1 0.46805555555555556 0.647203947368421 0.008333333333333333 0.05098684210526316\n'],10-12-20,9:43,52.3512557,4.8281619,10-12-20 9:43
5170.jpg,['0 0.285648 0.625822 0.0305556 0.0509868\n'],10-12-20,9:45,52.3512557,4.8281619,10-12-20 9:45
19577.jpg,[],10-12-20,9:45,52.3562322,4.8210754,10-12-20 9:45
20739.jpg,[],10-12-20,9:47,52.3564029,4.8220146,10-12-20 9:47
804.jpg,['0 0.707407 0.663651 0.0351852 0.0904605\n'],10-12-20,9:47,52.3512557,4.8281619,10-12-20 9:47
10245.jpg,[],10-12-20,9:47,52.3568252,4.8226626,10-12-20 9:47
193.jpg,[],10-12-20,9:48,52.3512557,4.8281619,10-12-20 9:48
23968.jpg,[],10-12-20,9:49,52.3572433,4.8247511,10-12-20 9:49
13350.jpg,[],10-12-20,9:50,52.3572462,4.8247949,10-12-20 9:50
966.jpg,['1 0.549537037037037 0.6521381578947368 0.006481481481481481 0.02138157894736842\n'],10-12-20,9:50,52.3573229,4.8268692,10-12-20 9:50
5502.jpg,[],10-12-20,9:51,52.3658384,4.830295,10-12-20 9:51
22429.jpg,[],10-12-20,9:51,52.356137,4.8232319,10-12-20 9:51
18838.jpg,[],10-12-20,9:52,52.3658384,4.830295,10-12-20 9:52
4544.jpg,[],10-12-20,9:54,52.3586462,4.8231503,10-12-20 9:54
12817.jpg,[],10-12-20,9:58,52.3602015,4.8234124,10-12-20 9:58
1551.jpg,[],10-12-20,9:58,52.3588788,4.8242138,10-12-20 9:58
21293.jpg,[],10-12-20,9:59,52.3590652,4.8250293,10-12-20 9:59
18259.jpg,[],10-12-20,10:00,52.3603995,4.8248663,10-12-20 10:00
2339.jpg,[],10-12-20,10:01,52.362109,4.8240348,10-12-20 10:01
15469.jpg,[],10-12-20,10:02,52.3626743,4.8252776,10-12-20 10:02
16838.jpg,['0 0.967593 0.621711 0.0259259 0.0328947\n'],10-12-20,10:02,52.3626494,4.8252575,10-12-20 10:02
16258.jpg,['0 0.300463 0.706414 0.0157407 0.0641447\n'],10-12-20,10:03,52.3630101,4.8259062,10-12-20 10:03
18922.jpg,[],10-12-20,10:03,52.3631042,4.8260384,10-12-20 10:03
6818.jpg,[],10-12-20,10:03,52.362658,4.8250068,10-12-20 10:03
16921.jpg,[],10-12-20,10:04,52.3621138,4.8240474,10-12-20 10:04
7273.jpg,[],10-12-20,10:04,52.3620853,4.8243011,10-12-20 10:04
15052.jpg,['1 0.15416666666666667 0.6167763157894737 0.006481481481481481 0.03289473684210526\n'],10-12-20,10:06,52.3586983,4.8285022,10-12-20 10:06
7815.jpg,[],10-12-20,10:06,52.3589213,4.828471,10-12-20 10:06
8611.jpg,[],10-12-20,10:06,52.3590593,4.8288461,10-12-20 10:06
14199.jpg,['1 0.736574074074074 0.6513157894736842 0.010185185185185186 0.039473684210526314\n'],10-12-20,10:06,52.3587327,4.8268984,10-12-20 10:06
24588.jpg,[],10-12-20,10:06,52.3590129,4.8267987,10-12-20 10:06
9269.jpg,[],10-12-20,10:07,52.3619737,4.8295651,10-12-20 10:07
975.jpg,[],10-12-20,10:08,52.3591807,4.8314525,10-12-20 10:08
18204.jpg,[],10-12-20,10:08,52.3605808,4.8295914,10-12-20 10:08
21367.jpg,[],10-12-20,10:08,52.3597497,4.8296817,10-12-20 10:08
5488.jpg,[],10-12-20,10:08,52.3591916,4.8297615,10-12-20 10:08
13153.jpg,[],10-12-20,10:08,52.3589359,4.8298332,10-12-20 10:08
24399.jpg,['0 0.689815 0.665296 0.012963 0.0509868\n'],10-12-20,10:09,52.3591717,4.8354205,10-12-20 10:09
13975.jpg,[],10-12-20,10:09,52.3593711,4.8349829,10-12-20 10:09
9591.jpg,[],10-12-20,10:09,52.3592133,4.8330112,10-12-20 10:09
11315.jpg,[],10-12-20,10:09,52.3590945,4.8323282,10-12-20 10:09
12857.jpg,[],10-12-20,10:09,52.3591113,4.8326148,10-12-20 10:09
19279.jpg,[],10-12-20,10:09,52.3592101,4.8362052,10-12-20 10:09
17221.jpg,[],10-12-20,10:10,52.3593371,4.8317016,10-12-20 10:10
22201.jpg,['1 0.4537037037037037 0.6570723684210527 0.009259259259259259 0.05098684210526316\n'],10-12-20,10:10,52.359155,4.8328794,10-12-20 10:10
18870.jpg,[],10-12-20,10:10,52.3590033,4.835091,10-12-20 10:10
3901.jpg,[],10-12-20,10:11,52.3603139,4.8314447,10-12-20 10:11
17984.jpg,[],10-12-20,10:11,52.3608696,4.8313263,10-12-20 10:11
18602.jpg,[],10-12-20,10:11,52.360431,4.8320471,10-12-20 10:11
4949.jpg,[],10-12-20,10:12,52.3622544,4.8313417,10-12-20 10:12
20458.jpg,[],10-12-20,10:12,52.3616015,4.8321147,10-12-20 10:12
12795.jpg,[],10-12-20,10:12,52.3610264,4.8313188,10-12-20 10:12
9369.jpg,['0 0.335648 0.700658 0.0138889 0.0559211\n'],10-12-20,10:12,52.361575,4.8314281,10-12-20 10:12
220.jpg,['1 0.3592592592592593 0.6463815789473685 0.007407407407407408 0.02631578947368421\n'],10-12-20,10:12,52.3608696,4.8313263,10-12-20 10:12
21305.jpg,[],10-12-20,10:12,52.3615972,4.8321152,10-12-20 10:12
13168.jpg,[],10-12-20,10:12,52.3617383,4.8314142,10-12-20 10:12
3363.jpg,[],10-12-20,10:13,52.3625365,4.8311055,10-12-20 10:13
15105.jpg,['1 0.32037037037037036 0.6414473684210527 0.012962962962962963 0.04276315789473684\n'],10-12-20,10:13,52.3624823,4.8312953,10-12-20 10:13
2784.jpg,[],10-12-20,10:13,52.3625529,4.8312735,10-12-20 10:13
20452.jpg,['1 0.3375 0.6949013157894737 0.017592592592592594 0.044407894736842105\n'],10-12-20,10:14,52.3628689,4.8319774,10-12-20 10:14
20774.jpg,[],10-12-20,10:15,52.3629604,4.8323637,10-12-20 10:15
22442.jpg,[],10-12-20,10:15,52.3628542,4.8322058,10-12-20 10:15
11938.jpg,[],10-12-20,10:15,52.362858,4.8322699,10-12-20 10:15
11802.jpg,[],10-12-20,10:16,52.3641437,4.8282027,10-12-20 10:16
4867.jpg,[],10-12-20,10:16,52.3638063,4.8275131,10-12-20 10:16
16237.jpg,[],10-12-20,10:17,52.3638362,4.828822,10-12-20 10:17
17427.jpg,[],10-12-20,10:17,52.363869,4.8284205,10-12-20 10:17
21343.jpg,[],10-12-20,10:17,52.3638063,4.8275131,10-12-20 10:17
13171.jpg,['1 0.1814814814814815 0.6447368421052632 0.007407407407407408 0.03618421052631579\n'],10-12-20,10:17,52.3640374,4.8310741,10-12-20 10:17
19456.jpg,[],10-12-20,10:17,52.3637495,4.8277396,10-12-20 10:17
20158.jpg,[],10-12-20,10:17,52.3638525,4.8320633,10-12-20 10:17
7870.jpg,[],10-12-20,10:22,52.365242,4.8307454,10-12-20 10:22
24207.jpg,[],10-12-20,10:22,52.3649133,4.8326076,10-12-20 10:22
3843.jpg,[],10-12-20,10:22,52.3652799,4.8313569,10-12-20 10:22
5117.jpg,['0 0.758333 0.663651 0.0259259 0.0970395\n'],10-12-20,10:22,52.3649775,4.8325675,10-12-20 10:22
12694.jpg,[],10-12-20,10:23,52.3652355,4.8287342,10-12-20 10:23
601.jpg,[],10-12-20,10:23,52.3652488,4.8300378,10-12-20 10:23
13382.jpg,[],10-12-20,10:23,52.3652455,4.828884,10-12-20 10:23
21053.jpg,"['1 0.11851851851851852 0.6258223684210527 0.020370370370370372 0.027960526315789474\n', '1 0.21666666666666667 0.6282894736842105 0.022222222222222223 0.046052631578947366\n']",10-12-20,10:25,52.365773,4.8325252,10-12-20 10:25
7767.jpg,[],10-12-20,10:25,52.3661885,4.8323818,10-12-20 10:25
2326.jpg,[],10-12-20,10:26,52.3663935,4.8288013,10-12-20 10:26
9407.jpg,[],10-12-20,10:26,52.3663995,4.8289827,10-12-20 10:26
20526.jpg,[],10-12-20,10:28,52.3668306,4.8290856,10-12-20 10:28
7861.jpg,['0 0.221759 0.625822 0.0231481 0.0444079\n'],10-12-20,10:28,52.3668311,4.8299484,10-12-20 10:28
13819.jpg,[],10-12-20,10:28,52.3664172,4.8317309,10-12-20 10:28
12095.jpg,[],10-12-20,10:28,52.3664825,4.8315689,10-12-20 10:28
1001.jpg,"['1 0.4115740740740741 0.6118421052631579 0.010185185185185186 0.02631578947368421\n', '1 0.45092592592592595 0.6077302631578947 0.011111111111111112 0.024671052631578948\n']",10-12-20,10:28,52.3668323,4.8300754,10-12-20 10:28
19879.jpg,[],10-12-20,10:29,52.3668635,4.8284093,10-12-20 10:29
1750.jpg,[],10-12-20,10:29,52.3668282,4.8304868,10-12-20 10:29
11112.jpg,[],10-12-20,10:29,52.3668758,4.8284821,10-12-20 10:29
6118.jpg,[],10-12-20,10:32,52.3676115,4.8313091,10-12-20 10:32
21130.jpg,[],10-12-20,10:35,52.3684165,4.8301848,10-12-20 10:35
1227.jpg,[],10-12-20,10:37,52.3695456,4.831989,10-12-20 10:37
20483.jpg,[],10-12-20,10:37,52.3699991,4.8331271,10-12-20 10:37
12941.jpg,[],10-12-20,10:40,52.3674868,4.8327155,10-12-20 10:40
5830.jpg,[],10-12-20,10:47,52.3640829,4.8384969,10-12-20 10:47
8829.jpg,[],10-12-20,10:47,52.3637521,4.8383129,10-12-20 10:47
3170.jpg,[],10-12-20,10:48,52.3637521,4.8383129,10-12-20 10:48
18989.jpg,[],10-12-20,10:48,52.3640829,4.8384969,10-12-20 10:48
13585.jpg,[],10-12-20,10:49,52.365681,4.8362871,10-12-20 10:49
11402.jpg,"['1 0.34629629629629627 0.4876644736842105 0.014814814814814815 0.05756578947368421\n', '1 0.3685185185185185 0.48848684210526316 0.009259259259259259 0.05263157894736842\n']",10-12-20,10:51,52.3631906,4.8365684,10-12-20 10:51
8320.jpg,[],10-12-20,10:52,52.3625326,4.8381515,10-12-20 10:52
913.jpg,[],10-12-20,10:52,52.3617962,4.8393306,10-12-20 10:52
15745.jpg,[],10-12-20,10:52,52.3631155,4.8384717,10-12-20 10:52
11589.jpg,[],10-12-20,10:53,52.3632745,4.8366945,10-12-20 10:53
7881.jpg,[],10-12-20,10:53,52.3627393,4.8374654,10-12-20 10:53
19476.jpg,[],10-12-20,10:56,52.3591924,4.8368851,10-12-20 10:56
20467.jpg,[],10-12-20,10:56,52.3592795,4.8372245,10-12-20 10:56
19064.jpg,[],10-12-20,10:56,52.359913,4.8368557,10-12-20 10:56
5168.jpg,[],10-12-20,10:57,52.3632008,4.8366388,10-12-20 10:57
12581.jpg,[],10-12-20,11:01,52.3680258,4.8376185,10-12-20 11:01
14338.jpg,[],10-12-20,11:02,52.3681548,4.8413256,10-12-20 11:02
22730.jpg,[],10-12-20,11:02,52.3680055,4.840507,10-12-20 11:02
9626.jpg,[],10-12-20,11:03,52.3674079,4.8404063,10-12-20 11:03
2824.jpg,[],10-12-20,11:04,52.3666016,4.8404087,10-12-20 11:04
17885.jpg,[],10-12-20,11:04,52.3664078,4.8404311,10-12-20 11:04
23065.jpg,['1 0.725925925925926 0.6817434210526315 0.009259259259259259 0.03453947368421053\n'],10-12-20,11:06,52.3646222,4.8405842,10-12-20 11:06
15689.jpg,[],10-12-20,11:07,52.3628911,4.8402632,10-12-20 11:07
22801.jpg,[],10-12-20,11:07,52.3629007,4.8404018,10-12-20 11:07
14504.jpg,[],10-12-20,11:07,52.362911,4.8402317,10-12-20 11:07
20857.jpg,['0 0.701852 0.599507 0.0222222 0.0542763\n'],10-12-20,11:09,52.3614646,4.8404655,10-12-20 11:09
5357.jpg,[],10-12-20,11:10,52.3604741,4.8393213,10-12-20 11:10
24362.jpg,[],10-12-20,11:10,52.3605007,4.8391468,10-12-20 11:10
5356.jpg,[],10-12-20,11:10,52.3605445,4.8401597,10-12-20 11:10
14870.jpg,[],10-12-20,11:10,52.3605119,4.8388955,10-12-20 11:10
23006.jpg,[],10-12-20,11:10,52.3605544,4.8401411,10-12-20 11:10
21468.jpg,"['0 0.0888889 0.344572 0.0240741 0.0871711\n', '0 0.462963 0.266447 0.0166667 0.0822368\n']",10-12-20,11:11,52.3602985,4.8402508,10-12-20 11:11
24520.jpg,['0 0.39537 0.685033 0.0518519 0.123355\n'],10-12-20,11:15,52.3501961,4.844394,10-12-20 11:15
5238.jpg,['0 0.725 0.577303 0.0296296 0.0493421\n'],10-12-20,11:15,52.3501807,4.8441657,10-12-20 11:15
8911.jpg,[],10-12-20,11:17,52.3485851,4.8445678,10-12-20 11:17
15681.jpg,[],10-12-20,11:17,52.3485674,4.8447728,10-12-20 11:17
20414.jpg,[],10-12-20,11:18,52.3480145,4.8433853,10-12-20 11:18
13614.jpg,[],10-12-20,11:19,52.3477374,4.8421897,10-12-20 11:19
11216.jpg,[],10-12-20,11:22,52.3510185,4.8394686,10-12-20 11:22
19361.jpg,[],10-12-20,11:22,52.3509354,4.8394606,10-12-20 11:22
20219.jpg,[],10-12-20,11:23,52.3502188,4.8366105,10-12-20 11:23
8217.jpg,[],10-12-20,11:23,52.3498869,4.8368632,10-12-20 11:23
514.jpg,[],10-12-20,11:24,52.3506014,4.835997,10-12-20 11:24
23073.jpg,[],10-12-20,11:24,52.349701,4.8356626,10-12-20 11:24
18421.jpg,[],10-12-20,11:24,52.3497588,4.8366412,10-12-20 11:24
19843.jpg,[],10-12-20,11:32,52.3482376,4.830526,10-12-20 11:32
671.jpg,[],10-12-20,11:32,52.3484085,4.832325,10-12-20 11:32
6592.jpg,[],10-12-20,11:33,52.3500798,4.8294371,10-12-20 11:33
18856.jpg,[],10-12-20,11:34,52.3482376,4.8289083,10-12-20 11:34
18621.jpg,[],25-01-21,9:41,52.3680802,4.9463522,25-01-21 9:41
11100.jpg,[],25-01-21,9:48,52.3693138,4.9454416,25-01-21 9:48
23244.jpg,['0 0.797685 0.546875 0.0268519 0.143092\n'],25-01-21,9:49,52.3688007,4.9407288,25-01-21 9:49
2504.jpg,['0 0.618981 0.569901 0.012037 0.0575658\n'],25-01-21,9:50,52.3682563,4.9404008,25-01-21 9:50
5266.jpg,[],25-01-21,9:53,52.3682927,4.9359539,25-01-21 9:53
11973.jpg,[],25-01-21,9:59,52.3712532,4.9392924,25-01-21 9:59
8558.jpg,[],25-01-21,10:00,52.3718237,4.9420505,25-01-21 10:00
20721.jpg,[],25-01-21,10:02,52.3718482,4.9469412,25-01-21 10:02
1081.jpg,[],25-01-21,10:04,52.3713913,4.9482743,25-01-21 10:04
16689.jpg,[],25-01-21,10:08,52.3711372,4.9369604,25-01-21 10:08
479.jpg,['0 0.963889 0.528783 0.0555556 0.0904605\n'],25-01-21,10:09,52.3711461,4.9360144,25-01-21 10:09
11832.jpg,['1 0.45694444444444443 0.59375 0.012037037037037037 0.0625\n'],25-01-21,10:09,52.370637,4.9359792,25-01-21 10:09
23752.jpg,['1 0.41805555555555557 0.5953947368421053 0.002777777777777778 0.013157894736842105\n'],25-01-21,10:10,52.3725605,4.9390956,25-01-21 10:10
1472.jpg,[],25-01-21,10:17,52.3743889,4.9461457,25-01-21 10:17
1956.jpg,[],25-01-21,10:22,52.3749176,4.9321341,25-01-21 10:22
23935.jpg,[],25-01-21,10:22,52.3752484,4.930245,25-01-21 10:22
23111.jpg,[],25-01-21,10:23,52.3765377,4.9219744,25-01-21 10:23
7978.jpg,['0 0.204167 0.629934 0.0138889 0.0625\n'],25-01-21,10:26,52.3796622,4.92324,25-01-21 10:26
19375.jpg,['0 0.399537 0.506579 0.0138889 0.0394737\n'],25-01-21,10:37,52.3766851,4.9379074,25-01-21 10:37
13714.jpg,[],25-01-21,10:39,52.3710598,4.9372003,25-01-21 10:39
3169.jpg,['1 0.5745370370370371 0.45805921052631576 0.01574074074074074 0.03453947368421053\n'],25-01-21,10:41,52.3625253,4.9445743,25-01-21 10:41
3531.jpg,[],25-01-21,10:42,52.3628605,4.9432693,25-01-21 10:42
2201.jpg,[],25-01-21,10:42,52.3630569,4.9411355,25-01-21 10:42
23627.jpg,['0 0.75787 0.479441 0.0101852 0.0476974\n'],25-01-21,10:43,52.3619226,4.940702,25-01-21 10:43
6100.jpg,[],25-01-21,10:44,52.3628205,4.9429793,25-01-21 10:44
638.jpg,['0 0.698611 0.529605 0.0138889 0.0986842\n'],25-01-21,10:44,52.3627657,4.9424492,25-01-21 10:44
3564.jpg,['1 0.18287037037037038 0.43914473684210525 0.006481481481481481 0.02631578947368421\n'],25-01-21,10:44,52.3628844,4.9434425,25-01-21 10:44
14670.jpg,"['1 0.2652777777777778 0.4629934210526316 0.008333333333333333 0.027960526315789474\n', '1 0.4212962962962963 0.4588815789473684 0.009259259259259259 0.02631578947368421\n']",25-01-21,10:45,52.3636506,4.9412145,25-01-21 10:45
15235.jpg,['0 0.378704 0.620888 0.0592593 0.133224\n'],25-01-21,10:46,52.3636251,4.9401522,25-01-21 10:46
21359.jpg,"['0 0.774074 0.470395 0.0148148 0.0625\n', '1 0.2518518518518518 0.46792763157894735 0.012962962962962963 0.047697368421052634\n', '1 0.12175925925925926 0.4654605263157895 0.012037037037037037 0.05263157894736842\n', '1 0.4925925925925926 0.4605263157894737 0.011111111111111112 0.046052631578947366\n', '1 0.27361111111111114 0.4613486842105263 0.010185185185185186 0.027960526315789474\n']",25-01-21,10:47,52.3617753,4.9401067,25-01-21 10:47
